DMBOPN01,2.7267
CILVAW,2.7267
DCMPHN10,2.7264000000000004
BINAPH14,2.7262
HOHRII,2.7261
HABFUN,2.7258
HIGBIK,2.7256
BAMBOJ,2.7249
CELNOY,2.7248
HOLZOA,2.7248
ISOWIY,2.7243
AGIWUK,2.7242
EFANAC01,2.7241
ATEHUD,2.724
AWOCOG,2.724
CABZOX,2.724
AZAMIY,2.7238
IZAMOL,2.7238
FOVCID,2.7237
BAYNUN,2.7236
BINAPH19,2.7235
EQOSAG,2.7235
BEMVUN,2.7234000000000003
GIZQAH,2.7234
ICUSOP,2.7234
ECUQUR,2.7233
HIGXIH,2.7231
IFEHIN,2.7231
ERUSOB,2.7231
EXOROZ,2.7228
HOFROL,2.7226
BINLOC,2.7224000000000004
BUDWUU02,2.722
IZAQIK,2.722
GINMUM,2.7218
JAJWAS,2.7218
BUFHUG,2.7217
BAGVAH,2.7217
KEGMER,2.721
HURWEY,2.7209000000000003
AGOMAL,2.7209
BUDWUU,2.7208
FIWQAG,2.7207
DORDUM04,2.7206
EVAQEZ,2.7201
HEWZUH,2.7201
ICOFAJ,2.72
DIFMOW,2.7198
FIWJAY,2.7198
DBRNAP,2.7197
DBZTEP,2.7195
HICYAW,2.7195
GAPQUL,2.7193
CEGJEF,2.7193
BEYXIP,2.719
BPHENO13,2.7189
BPHENO17,2.7188
HESCOA,2.7188
BUNTUB,2.7183
IFICEI,2.7183
IGUPEH,2.7177
CEWGES,2.7174
BPHENO15,2.7173
BUDWUU01,2.717
KOFMIB,2.7166
GAJZOJ,2.7163
ASIJOB,2.7162
IWAJAT,2.7162
BINAPH01,2.716
BPHENO18,2.7158
EMAHUX,2.7154
GITLIF,2.7153
IMOKUQ,2.7153
AGOZIF,2.7148
ALAZAO,2.7147
HEGFAB,2.7147
BPHENO14,2.7145
KIHPIC,2.7143
HAGFUT,2.7142000000000004
IWATAC,2.7142
BESJOZ,2.7139
BPHENO12,2.7137
DUSZIB,2.7136
DABMAW,2.7129
BINAPH16,2.7126
BINAPH13,2.7125
COXMAF,2.7122
DUKKUQ,2.7122
KEGNIW,2.7122
HOMDEV,2.7119
IWUJOA,2.7119
DOZDAZ,2.7118
HUGBOB01,2.7116
ECICIE,2.7116
DIDZUO,2.7111
IQANOE,2.7109
GIYZAQ,2.7107
CECXOZ,2.7104000000000004
HISGUM,2.7103
EFEWUJ,2.71
CAPHIN,2.7099
HEKSUO,2.7099
FIBSAL,2.7098
HONSAG,2.7098
BINAPH15,2.7097
DIZPAM10,2.7097
GUBGUG,2.7096
HOGBUD03,2.7093000000000003
BINAPH11,2.7093
HAVBIQ11,2.7092
DAXBUA,2.7087000000000003
BINAPH20,2.7087
HAVBIQ09,2.7087
DOXHOP,2.7085
BINAPH12,2.7084
HIRMOM,2.7081
BINAPH21,2.708
CITRIG01,2.7078
HUWYAB,2.7075
BINAPH17,2.7074
HAYVOV,2.7072
BINAPH10,2.707
BINAPH18,2.7067
KOHTUW,2.7066
HAXFOC,2.7063
DUCYUW,2.7062
FIYPIO,2.706
IFICAE,2.706
HAVBIQ04,2.7058
GELCIL,2.7057
DUXDOR,2.7054
AZANOE,2.7052
BEZQEF,2.7049
CITRIG10,2.7049
GADVAL,2.7047
AWOCOG01,2.7046
HOGBUD07,2.7046
EXUDIK,2.7043
AKOCAG,2.7041
CADBIV,2.7041
BILFOU,2.7039
ADUSOJ,2.7037
HIWZAR,2.7036
DIZPAM11,2.7035
HOFGAK,2.7032
JEDTES,2.7031
CIFKEJ,2.7029
HILJOC,2.7027
ENIVOM,2.7021
JEJTAU,2.7018
CITSOO,2.7016
AXACOS,2.7014
GOLWOU,2.7013
AYOQAH,2.701
HAVBIQ01,2.7008
ARAROB,2.7008
EZIXIU,2.7006
BOPQIG,2.7005
BITJUJ,2.7003
BINAPH23,2.7002
ECENIL,2.7002
DAFJID,2.6991
HAVBIQ02,2.6991
ADAVEH,2.6986
AYOXIX,2.6982
EZUFEM,2.6982
BASPUI,2.6979
DAFHEX,2.6975
BOVDIA,2.6974
HUFBIU,2.6974
DOKWIK,2.6973
FOHMUL,2.6971
GUXKUG,2.6969
FOHGEP,2.6968
DOYCEZ01,2.6961
AYOXIX01,2.696
DMNPTL01,2.6959
AGEPOT,2.6957000000000004
AYASUO,2.6957
IVIMUW,2.6956
HEJDUX,2.6955
FUWRAR,2.6951
IQUQOB,2.6949
CUPKIJ,2.6948000000000003
GINZIN,2.694
IDUMUQ,2.694
ALAZAO01,2.6937
ECICEA,2.6936
CUNDIA,2.6935
BOBNAJ,2.6934
BOQQON,2.6928
HUYHUG,2.6927000000000003
BOFFIO,2.6926
APEMOY,2.6921000000000004
AROMID,2.6921000000000004
GIZQEL,2.6919
CESNIA,2.6918
IQEHAN,2.6914
JEJCUZ,2.6914
BEGRUA,2.6912000000000003
BINAPH22,2.6912
BINAPH24,2.6912
IHELIS,2.6908
EVIPIK,2.6906
CIQREB,2.6905
IJUMOR,2.6905
HIHMER,2.6903
KOPNUY,2.6903
BOBDAZ,2.6902
IGAJOQ01,2.6899
IGAJOQ,2.6899
CEGREN,2.6897
AQEFAE,2.6897
BEYHUL,2.6896
FEVMUO02,2.6892
DAQCOO,2.689
DOHDPH02,2.6883
ITOSOB,2.6883
DINHAM,2.6882
KARQEA,2.6878
KUDMIH,2.6878
HOGBUD04,2.6876
GIMBOV,2.6875
DIXROU,2.6874
ICUTOR02,2.6873
GESNOJ,2.6868
AYATEA,2.6867
BUDQAT,2.6867
HUFZIT,2.6866000000000003
JAJJOT,2.6866
BEYFUJ,2.6854
FELFOT,2.6851
CULPOO,2.6847000000000003
FOHJAO,2.6846
DPYRAM01,2.6845
FEVVAG,2.6843
EPUBIC,2.6842
FOPXIT,2.6841000000000004
ARUVOA02,2.6839
HAGFAZ,2.6832
EFOXON,2.6829
HURNEO,2.6829
GOPQOU,2.6827
DPHACT03,2.6825
IPEXIL,2.6824000000000003
FUWDEH,2.6821
HABXUG,2.6817
JEBBEA,2.6813
BIHDUT,2.6812
BUPPOR,2.6811
EWIGOG,2.681
CATQAP,2.6808
HIMZEK,2.6808
HUQROB,2.6808
EHIJIQ,2.6807
AMAPTZ,2.6806
GIVZIX,2.6805000000000003
FITYAL01,2.6805
HALHUA,2.6805
CIXVEN,2.6802
HUFCAN,2.68
DOHDPH11,2.6796
DADDUH,2.6794
KUJRAK,2.6793
FOLXAH,2.6791
EXADUD,2.6786000000000003
AHUYUX,2.6783
GIMTUU,2.6781
HAHGUT,2.678
HAHGUT02,2.6778
JEVCOD,2.6778
DORDUM03,2.6774
DAKVAM,2.6772
BURTAL,2.6768
CANNOX,2.6768
DAYKIX,2.6766
CIXFEU01,2.6764
EKUFOG,2.6762
FOQMIK,2.6762
FICWET,2.6758
AYUMAJ,2.6755
HEGCIH,2.6754
BUZWOJ,2.6752
CEDGIE,2.6751
HAHGUT03,2.6749
FUVCAC,2.6745
DMNAPH05,2.6741
GAPZIJ,2.674
DPHACT08,2.6739
DMCPAY,2.6737
EFOWIG,2.6737
FUHTAE01,2.6734
GEVCEQ,2.6734
HOMGUO,2.6734
HUDXAH,2.6732000000000005
BETNUJ,2.6732
FEHWOH,2.6731000000000003
GOTXIY,2.6731000000000003
AGOLIT,2.6731
IDUFOD,2.673
ETETUU,2.6729
IWODUT,2.6727
FAYHET,2.6726
ITAYEJ,2.6725
HIRJIC,2.6724
ISATED,2.6723
DOSLEF,2.6721000000000004
FABXEO,2.6721
FIZWUI,2.6721
GIDJEK,2.672
DPHACT01,2.6717
HEHTIA,2.6716
EBUGIU,2.6713
KIDSAT,2.6712
FIDCON,2.6711
DPHACT10,2.6704000000000003
HOFREA,2.6704
CEXWIN,2.6702
IHOHOE,2.6701
GUJJIF,2.67
FIDTUH,2.6697
GIMCOW,2.6693
GITTUB,2.6692
IKEFOV,2.6692
CIXFEU,2.6689
DMNAPH02,2.6688
GIBWUL,2.6687000000000003
HAHGUT01,2.6686
BIVQIH,2.6683
DOYCEZ,2.6682
COYMEK,2.6681
JERNUQ,2.668
HETGOC,2.6679
ENUJOO,2.6675
BICSUC,2.6674
BOLSUS,2.6674
HIYQOY,2.6674
IHUPAD,2.6672
ECEZAP,2.6668
CEGJOP,2.6666000000000003
CAJBOG,2.6666
EWUSIA,2.6661
DAZNAP,2.6659
EGOSEA,2.6655
AZEPIF,2.6651
EVEDEQ,2.6651
AHIHUV,2.665
ICULEX01,2.665
DADGOH,2.6645
ICULEX,2.6642
HEVWUD,2.6638
AQAYUO,2.6637000000000004
IBPHCA,2.6636
BOJVAX,2.6635
DESBEI,2.6635
BETMUL,2.6633
DOTHAX,2.6633
DARVUQ,2.6632
CIWNUS,2.6630000000000003
COGQOG,2.6630000000000003
CIWLUR,2.6626000000000003
AQANUB,2.6626
DMNAPH04,2.6625
FEZDEW,2.6624
IWANUQ,2.6623
FEFFUT,2.6622000000000003
ALOLAQ,2.662
HEPWAD,2.662
KOJROT,2.662
HIPWEJ,2.6617
KOMYUI,2.6617
EJENIR,2.6614
ANUBAN,2.6613
GECTUG,2.6612
DMNAPH03,2.6611
GIRWAG,2.661
KECKIN,2.661
CIRXAF,2.6608
FOBFEJ,2.6608
CAFSIO01,2.6607000000000003
GAQGIQ,2.6605
KOBSID,2.6603
DELCUV,2.6597
AWAHOX,2.6596
GAJNAG,2.6596
DMNAPH,2.6595
DEBFEV,2.6594
KODTAA,2.6593
AMUDES,2.6591
CIWMAY,2.6586
FEDQOX,2.6585
EVAPIB,2.6584
FAZHUM,2.6577
DFNAPH10,2.6576000000000004
BUFDOV,2.6574
COSXEO01,2.6574
KECWOG,2.6572000000000005
IPAPEV,2.6571
GEXTIP,2.6566
BOJWAA,2.6564
GIZGOM,2.6563000000000003
HUDJOG,2.6563
CHLSAN01,2.6561
FEGTIX,2.6561
IDONAS01,2.6559
EKUDOE,2.6558
KUDDOE,2.6558
HUYLUK,2.6556
HINWEI,2.6554
GIKRUP,2.6553
FEKLAK,2.6549
IFEHUZ,2.6548
HIGBOQ,2.6545
IRACUB,2.6543
FABYEP,2.6541
IWUKUH,2.6538000000000004
DOPQAC,2.6535
HECQUE,2.6528
EVOMIM,2.6526
DAWYUV,2.6523000000000003
JAXMED,2.6523000000000003
IZEBUK,2.6522
COBWOI,2.6522
JERPAY,2.6522
HIGYEE,2.6517
ITOTIW,2.6517
HAPCIN,2.6514
KADTIS,2.6513
DAZNAP01,2.6507
GAZYAK,2.6506
IYASAD,2.6503
HOXGOS,2.6503
GEZLUS,2.6501
GILXUV,2.6501
FUDCAK,2.65
DESKOC,2.6496000000000004
AXAVOL,2.649
EGOVOM,2.649
JACDAV,2.6488
GOFBAF,2.6486
KANBEH,2.6486
HIBVOF,2.6483
CIFMUZ,2.648
ASEPOE,2.6478
ASOCES,2.6477000000000004
FADJOM,2.6477
BUCKOB,2.6475
CLPURB,2.6475
AGASIM,2.6472
BALGAX,2.6471
EVEQIG,2.6468
GUHKAW01,2.6466
KODWEH,2.6466
BAZQUP,2.6463
CEFXES,2.6463
DTHKET,2.6457
EMUNEH,2.6454
ASULIK,2.6453
GUHKUR01,2.645
CAFSIO,2.645
BELDOO,2.6447
FUNXIV,2.6445
CACTAD02,2.6444
BUVFAA,2.6443
IRELUM,2.6441
HASMAR,2.6438
IMEHUF,2.6437
BOJGOW,2.6436
BENMUF,2.6434
HOFFEN,2.6434
CICNUY,2.6433
ENIGIS,2.6428
EVEQUS,2.6428
CIPWOO,2.6425
HIFTEV,2.6423
CIZREJ,2.6422
DAYHUG,2.6418
ENIROI,2.6411
AVAJAK,2.641
EYEBAN,2.6409
HUGNIH,2.6408000000000005
KIJDEP,2.6408
BIQSIG,2.6406
EBUGOA,2.6401
KUSGAI,2.6401
AFOQET,2.64
KOHLEY,2.6395000000000004
BOWYES,2.6395
ENOBAK,2.6394
BABLAU,2.6391
EQIXEI,2.6389
HANFIO,2.6388000000000003
JEVKEB,2.6382
CITKAU,2.6381
HOPGOJ,2.6381
AXEJUK,2.6378
GEYYUH,2.6378
JENFIR,2.6371
FOMPIJ,2.637
BEBJEY,2.6368
BOPNUP01,2.6368
IFUHUO,2.6367
ITUZAY,2.6363
KASWAF,2.6362
GIXLOQ,2.6355000000000004
HUVTUP,2.6355
DECFIC,2.6352
CINNEU,2.6351
GUHKUR,2.6346
CAFLEC,2.6344000000000003
FIZSIT,2.6342
AGOLAJ,2.6339
CASRUL,2.6339
AGUFAL,2.6337
CAYNOG,2.6336000000000004
CERNOD,2.6334
AGAWAH,2.6332
HUFQAB,2.6331
IGIYUS,2.6326
ADEJID,2.6326
DUDBOV,2.6325000000000003
BENZON13,2.6325
DIWSAE,2.6324
GIDKOW,2.6322
DISKUM,2.6321
CIPQEZ,2.632
COMWOQ03,2.632
CEGYEU,2.6319
COSXEO,2.6318
DIWXOY,2.6317
COMWOQ02,2.6316
BAZWUU,2.6313
EFIZIF,2.6313
HAHREN,2.6312
DIDYAS,2.6311
FAHDEX,2.631
HOKLUP,2.6308
IXACER,2.6308
IMUQUE,2.6307
HIQDIX,2.6304000000000003
CIQGUF,2.6303
BABKUN,2.6303
CUBTAW,2.6302
DUBKOB,2.6302
IVASEE,2.6301
DATJOY,2.63
KEFTEU,2.6298
KATPOM,2.6297
BIZGAT,2.6296
IFOKAS,2.6293
HEGMEN,2.629
IBOCEJ,2.629
ISOZUN,2.6287000000000003
JAWWOW,2.6287
BIDVOA,2.6286
EXUWIF,2.6284
GEBSOV,2.6284
JEVNUW,2.6284
BUBLIT01,2.6283
HOKLEZ,2.6283
BECVOX,2.6276
COSQAE,2.6275
EYATUV,2.6275
ECUSAZ,2.6274
EXUHAG,2.6273
BENZON11,2.6272
DUTGEE,2.6269
EMUFUO,2.6268
HUHLAZ,2.6268
BUCTOK,2.6265
BIDRAK,2.6260000000000003
ISUVUO,2.6260000000000003
FILMIW,2.626
KACJUW,2.6257
ALNPTZ,2.6256
BIMGIQ,2.6254
ADIKIK,2.6251
ACOGUW,2.6248
COMWOQ05,2.6248
ANIYEC,2.6247
EYUFUZ,2.6246
DINHEQ,2.6245
CORBOD,2.6244
ANOPPS,2.6244
HIRMED,2.624
FALNOX,2.6235
BUZCUW,2.6231
HUDJAS,2.6226000000000003
BUCLAO,2.6226
CEKKAH,2.6226
KONZAR,2.6225
KOMJOO,2.6224
JALLAK,2.6221
IXERAG,2.622
CEBKAX,2.6218000000000004
DADPAZ01,2.6217
INEWAB,2.6215
BABBOX,2.6212
GINMAS,2.6212
GUBZUA,2.6212
IQESEE,2.6212
IREPAY,2.6212
BALVIW,2.6211
AZEJIY,2.621
BAWFUD,2.621
HIYLOQ01,2.6208
ALOWAZ01,2.6206
DADPAZ02,2.6206
IKEHUC,2.6205
AFUVOP,2.6203
BOMRUQ,2.6198
HIQQAB,2.6198
ISOSUG,2.6197
KIDKEN,2.6195
BUZYOM,2.6194
EDACOE,2.6194
FEBWER,2.6194
KAPCOW,2.6194
ELULON,2.6189
HIYLOQ,2.6187
CIMQIY,2.6185
GAGDUQ,2.6185
KIDRUM,2.6183
CIQGOA,2.6179
DUXCUV,2.6176000000000004
DIMNAP04,2.6176
DPHACT09,2.6174
EGIJEM,2.6174
EFIHEG,2.6171
BONPAX,2.617
CEDNUW,2.6165000000000003
EVINIG01,2.6163
FAWMAU,2.6163
FOSTAL,2.6161000000000003
IVASAA,2.6153
BABLEY,2.6152
FEXPOQ,2.6152
BOPHUM,2.6149
ALOWAZ02,2.6148
DUYKEO,2.6144
GUZYEF,2.6143
DCACNP01,2.6141
EMOBIS,2.6141
ALOVUS01,2.6138
DADBER,2.6138
COMWOQ,2.6135
ADIBOG,2.6133
GIHGOT,2.6133
ICOQAU,2.6132
AJOYIJ,2.6126
EGEBEZ,2.6126
BEWXUY,2.6125
DAZBAJ02,2.6123000000000003
COMWOQ04,2.6122
EQULOT,2.6122
EVINIG,2.6122
HUHXIS,2.6121000000000003
BEWLOE10,2.612
DADWEN,2.6119
CEWHEU,2.6118
DIMNAP02,2.6116
BUQNUY,2.6113
KINVUA,2.6113
APIFAH,2.611
ICUWEL,2.6107
AQEDUW,2.6106000000000003
CEYKUM,2.6106
HOFXOS,2.6106
HOQPUA,2.6106
BATPIW,2.6105
AFOQUH,2.6103
JECPUC02,2.6102
BABDOA,2.6101
BIHLEM,2.6095
EROREJ,2.6091
BUHQIG,2.6088
COMWOQ01,2.6087
JECPUC01,2.6086
AQUBEV,2.6085
COLDIR,2.6085
GADSAG,2.6084
GASXON,2.6082
EYEYAK,2.608
FICLAG,2.608
EWOHIJ,2.6079
FEZBIW,2.6079
FUWMOA,2.6078
IPOBOG,2.6077
COFCAE,2.6076
HASLUL,2.6076
DALLAF,2.6071
GAQLOB,2.6071
HUDWOT,2.607
DIMNAP01,2.6064000000000003
BORZUE,2.6063
GOFVAZ01,2.6063
HEJJAJ,2.6062000000000003
GUNWET,2.6062
BUXLOW,2.6061
HUFREG,2.6057
DALGON01,2.6056
HARQID,2.6054
FOWKIL,2.6053
BUTDOJ,2.6052
HETVAD,2.6051
ICIHOS,2.605
DUCTOL,2.6049
DADROR,2.6045000000000003
DIMNAP03,2.6045000000000003
DINGIT,2.6044
CILKAL,2.6041
CIWFIA,2.6041
ADICOI,2.6038
HALJAI,2.6035
DUNREK,2.6032
GELCOR,2.6032
BEPPET,2.6031
FALPUE,2.6031
KAXNIJ,2.6031
KOKRUZ,2.6031
GUHHUO,2.6026
CEVMEW,2.6025
BOZZUM,2.6024000000000003
INEGUF,2.6024
KOCTUR,2.6023
HUDHIY,2.602
HUPLOV01,2.6017
IKENOD,2.6016
ELEMOZ,2.6012
IGEJEL,2.601
CILGUZ,2.6006
IJOYUC,2.6001
KIHRUR,2.6
DAXBOU,2.5997
GULTAK,2.5997
DATSOI,2.5996
DACXIQ,2.5995
DUZFUB,2.5994
FUXCAD,2.599
AVAHOU,2.5987
ECPZHP,2.5987
BIMVAV,2.5986
GARGOX,2.5984
HOPGUP,2.5984
APATIV,2.5981
BENQIX,2.598
EGUYUB,2.5979
DUPLIL,2.5978000000000003
ADACAK,2.5977
BALKIJ,2.5976
COGNIX,2.5976
AZUNOZ,2.5975
BOPSEG,2.5974
FABSEG10,2.5969
FELDUX,2.5969
FOKSOO,2.5969
BIVGUL,2.5968
AKORUP,2.5967
CIVTAE,2.5964
AXEKOD,2.5958
HUPLOV,2.5957000000000003
GAKTAN,2.5954
CUBWUT,2.5952
GASGUF,2.5952
BORXUC,2.595
CIDFUT,2.595
CICNEK,2.5945
COUMAR11,2.5945
FAPGIP,2.5945
HULQOU,2.5938
DINHUG,2.5936
JABRIO,2.5936
EKUFIA,2.5934
BALJOO,2.5932
IGUPIL,2.5932
FAXBEN,2.5931
GOBZEF,2.5931
KAYMAB,2.593
GELGAI,2.5929
BUVXEX,2.5929
GEPDOV,2.5926
HIMGER,2.5924
HORMAD,2.5923
IWAGIW,2.5921000000000003
HAYQON,2.592
CATXIG,2.592
ALOWAZ03,2.5919
BUCNIY,2.5919
FARRUM03,2.5917
CENZON,2.5913000000000004
ICOPUN,2.5913
AYOZIY,2.5912
FONNIG,2.5912
AMUCUH,2.591
AQIKIV,2.5905
CIKQAQ,2.5904000000000003
FIXWUE,2.5904000000000003
AGOSUM,2.5904
BIZYOZ,2.5903
JAVYUB,2.5902000000000003
EZAVAD,2.5902
FARSOI,2.5900000000000003
IDOPUN,2.5899
FORDIA,2.5898000000000003
ATELIW,2.5898
BIHKAH,2.5897
DEMTEU,2.5894
BAGKOL,2.5889
FESWAE,2.5889
BINRIC,2.5886
IYUMIA,2.5882
BEPYUR,2.588
KACRUE,2.588
DUMXUF,2.5878
AHOMIV,2.5877
COZFED,2.5868
HIHCUX,2.5868
BITCEP,2.5867
FIVYEQ,2.5866
IGAMAH,2.5863
KAHRUI,2.5862
BOCHUZ,2.586
ANIVIE,2.5857
JAVTOQ,2.5857
GOLHUM,2.5856
DEZQII,2.5849
EGUJUN02,2.5847
ITOSUH,2.5843000000000003
BEDFAT,2.5843
KIDTAU,2.584
AGODAD,2.5839
FARTOJ,2.5837
ICUWAH,2.5837
ELESEV,2.5836
JAXPAA,2.5836
BOFDAE,2.5833000000000004
ASIKOC,2.583
ANOKEV,2.5825
GEYGOG03,2.5823
CANCAW,2.5821
GICRES,2.5819
KAXXOZ,2.5819
HUDDIT,2.5818
CAPHEJ,2.5815
JEVMON,2.5815
BEVJOD,2.5813
GEYGOG02,2.5808
FINWAD,2.5806
HIBLOV,2.5806
ALALEF,2.5804
BOCDUT,2.5803000000000003
GIHBIL,2.5803000000000003
EZIFUQ,2.5802
GUYTOK,2.5802
EBUWUW,2.58
CECNOQ,2.5797000000000003
CAPROA,2.5795000000000003
DUTGAA,2.5795
EKUXEO,2.5795
HUDJEX,2.5795
HEXBEU,2.5793000000000004
FERGIU,2.5791
AXATAV,2.5789
HOFHEP01,2.5789
IGIDIM,2.5789
HOTDAW,2.5788
IQOWUG,2.5787
HISJAV,2.5786
FIZFAX,2.5785
CEWSAB,2.5784
EKEYEY,2.5784
DAZPEA,2.5783
ADOLIQ,2.5781
IFAQIS,2.5781
JAWYIP,2.578
FOYBOL,2.5779
BALFIE,2.5777
IXEREK,2.5776000000000003
KOKRUY,2.5774
CAHNOR,2.5773
IJOKEZ,2.5771
BURMOS,2.577
DADCOC,2.577
DITVAG,2.577
IKUPEL01,2.577
BOPCOB,2.5766
DHXBZP11,2.5766
GAKZOI,2.5766
EZOZID,2.5765
EZOZOJ,2.5765
DOJFAL,2.5764
CILMAO,2.5763
FOJGAN,2.5763
COHJUH,2.5758
FAWPAX,2.5755
DHXBZP,2.5752
ALAGAX,2.575
JAHYIB,2.575
IDAZIX,2.5748
BUYGEI,2.5746
BAVGAJ,2.5745
HOLSIL,2.5742
AVOSIN,2.574
DIYFEZ,2.5739
DUTLAG,2.5739
BUDMEU,2.5738
CBACNP,2.5738
BRMOIN,2.5737
HOFHEP,2.5736
AMAFAV,2.5734
EGUJUN03,2.5734
HOMWAJ,2.5733
GIDGIM,2.5732
BAZYIM,2.5727
EGOSOK,2.5727
FICVAP,2.5727
BIKHOV,2.5726
EGUJUN01,2.5726
BUFLIY,2.5724
EGUJUN,2.5722
GIDKAI,2.5722
BISDUF,2.5716
HALNOZ,2.5715000000000003
DAZHEU,2.5713
BODKUA01,2.571
EXUDEG,2.571
IPUYOI,2.5708
AZUGIM01,2.5705
JAKROC,2.5705
KIBDOO,2.5705
BIQWOQ,2.5704
DUDPID,2.5703
IZINOW,2.5696
BAGQAB,2.5695
FIZXAP,2.5694
IKUPEL,2.5693
AXOKOO,2.569
GOFVON,2.5689
FAQCEH,2.5685
HEKYOL,2.5683
FEVBIR,2.5683
FARRUM,2.568
BZPHAN,2.5679000000000003
DAJWOB,2.5679
HUFSAD,2.5678
BIXGIY,2.5677000000000003
CEMDOP,2.5676
CIPSOK,2.5675000000000003
AKIQAO,2.5673000000000004
HANDOS,2.567
HEFZUP,2.567
DAXBAG,2.5662000000000003
CEKKEL,2.5661
IFOFER,2.5659
HOHSOP,2.5657
KOZXEE,2.5655
CODRIZ,2.5652
BUCNEU,2.5651
JELYOP,2.565
HIRROR01,2.5649
GEFJEI,2.5646000000000004
DUNDAS,2.5645
JELWIJ,2.5638
DAXCAG01,2.5637
IZIPUE,2.5636
HOCHUE,2.5632
BURMIM,2.563
HODRAU,2.5628
CEFYIX,2.5625
DINGUF,2.5625
EWUBOP02,2.5623
ANUQEH,2.5621
HETNAY,2.562
IFOREB,2.5619
DAHDEV,2.5611
BOFFOU,2.5609
COFVOK,2.5605
IRAJES,2.5605
KIGYUX,2.5603
COGWAZ,2.5602
DPENAM,2.5602
BONTUV,2.5599
FENZOP,2.5598
FOJJIA,2.5595000000000003
JAGYIC,2.5594
EMEDEG,2.5589
ADIBIA,2.5588
AQUBUL,2.5588
GIHFAF,2.5588
GUWBAB,2.5586
HIGCAB,2.5585
GUKWUE,2.5583
DUDQEA,2.5582000000000003
EXISEK,2.5582
EQIROM,2.5579
CIKDIK01,2.5575
DUBSIE,2.5575
BUKPUU,2.5573
CORLAZ,2.5570000000000004
CUNKAY02,2.5569
JAYMUS01,2.5569
GIMJAQ,2.5568
KIBNUH,2.5568
HEXRIL,2.5562
AYASOI,2.5561000000000003
ASOPIJ,2.556
BEWKAS,2.5557
ISOPEN,2.5557
BOVTOY,2.5555
DUTVOE,2.5553
FAMSOE01,2.5551
FARRUM02,2.555
AJOTIC,2.555
GUYNOD,2.555
FOBFAF,2.5546999999999995
KATQIG,2.5546
GUYNOD01,2.5544
IHEMEO,2.5544
DIWHID,2.5543
HAHNAI,2.5541
BOMYEI,2.5533
EQIPUQ,2.5532000000000004
HUVTAV,2.5530000000000004
BUGDUE,2.553
GOGSAX,2.553
ACOBOL,2.5527
BZPHAN01,2.5525
EJOKAP,2.5525
CAGJOL,2.5523
CIRKEV,2.5522
DIFMIQ,2.5521000000000003
HEVRAB,2.5521000000000003
IYOHAH,2.552
KUTVUR,2.5519000000000003
DELZUP,2.5518
KOCKAP,2.5516
ADANUR,2.5514
IXANIE,2.5513
ELIDAG,2.5508
IGAQAL,2.5506
DABNAY,2.5505
BATNOB,2.5504
GOLYAI,2.5503
ASONIH,2.5497
CAHLUV,2.5497
FIBZUN,2.5496000000000003
ARIREZ,2.5494000000000003
BIWDUJ,2.5493
IYEJUS,2.549
APIDUZ,2.5487
KARZUA,2.5485
ELUKON,2.5483
BEYGIY,2.5482
JEBFII,2.5482
CEVQUS,2.5481
DPENAM01,2.548
EWOFAZ,2.548
CUBWAZ,2.5477000000000003
ABELEA,2.5473
HANDIL,2.5472
BUCPTZ,2.547
HOMMEE,2.5469
CEDDUM,2.5464
BOSHAU,2.5461
BZPOTH,2.5458
CASFOS,2.5454
EDIGUU,2.5451
GIRTAE,2.5448
AKUCUG,2.5447
EDIGUU03,2.5446
GUCYAG,2.5446
KIGYOP,2.5446
IYITIU,2.5445
CELYUQ,2.5443
EWIDAR,2.5442
IZEQEK,2.5442
CAWNIZ,2.5441000000000003
CINSUP,2.5441000000000003
CORGUL,2.5441
EHIYEB01,2.544
HEVXAK,2.5439
BEBYAI,2.5438
HAVHAO,2.5438
BAWFAJ,2.5437
BOBZAW,2.5437
CATMOB,2.5435
FORJIH,2.5434
AGAROR,2.5432
EHIYEB,2.5425
INEDEK,2.5423
EKELIP,2.5422
ITINIK,2.5420000000000003
KUGCUM,2.5417
CEVZEL,2.5413
COXGAX,2.5411
FIBBAV,2.5409
KUPPES,2.5407
BEKVOC,2.5406
EBEMEG,2.5406
DUXRUL,2.5405
ETIJOG,2.5404
EJIFEJ,2.5403
IHOLAU,2.5403
KOPDUR,2.5398
ESESIG,2.5393
HATQUR,2.5393
FETROM,2.5391
GIZTAN,2.539
BEQCIJ,2.5389
ECURIG,2.5389
BIRBOV,2.5387000000000004
DETDAK,2.5385
DOKYEI,2.5384
IQOWOC,2.5383
GECWOC,2.5382
EMUWOZ,2.5380000000000003
GUCTUV,2.5377
ISANOH,2.5374000000000003
FAPYOL,2.5367
KUDNII,2.5367
IGAPIQ,2.5366
ATEBOS,2.5364
KACKAD,2.536
GANWUQ,2.5359
HAWXUY,2.5359
GUBZIO,2.5358
IMTRAZ,2.5358
CIPSEC,2.5357
GEZWEQ,2.5355000000000003
CIQPEA,2.5354
CEDRAH,2.5352
AGOMOA,2.5351000000000004
BIZXEQ,2.5349
FEJZOL,2.5348
CADTOT,2.5345000000000004
HUMTAL,2.5345
JAZKUT,2.5343
KUVXUV,2.5341
BOKTEC,2.5338000000000003
AKIQES,2.5337
GIFPAM,2.5336000000000003
KIDSIB,2.5335
CAXPAT,2.5329
JEHGIM,2.5324
COCGIL,2.5321
ADUYUU,2.532
BERXUU,2.5316
FIMNAT,2.5314
FABSIK10,2.5313000000000003
